"PORTO","PROGR","PROG_AUSENTE","ATRACACAO","MES","ANO","TARIFA_FREIRE","COD_TARIFA_AJUSTADO","DESC_TARIFA_AJUSTADA","FAMILIA","EMPRESA_PRINCIPAL","QTDE","VALOR","LOCAL_ATRACACAO","DATA_HORA_ATRACACAO","DATA_HORA_DESATRACACAO","DIF_ATRACACAO_HOURS","DIF_ATRACACAO_DIAS","SENTIDO","NAVEGACAO","EMPRESA_PAGADORA","NATUREZA_CARGA","COMPRIMENTO_EMBARCACAO","LARGURA_EMBARCACAO","TLR_EMBARCACAO","TWD_EMBARCACAO","CALADO_EMBARCACAO","CNPJ_EMPRESA_PRINCIPAL"
"ARATU","22143",0,0,"3","2023","A.III.C.44.01.1 - CONTRATO ULTRACARGO 044/2001 (L.C.)","A.III.C.44.01.1","Contrato Ultracargo 044/2001 (L.C.)","I3 - TERRESTRE","STAR SHIP AG.MARITIMA LTDA",2862.615,26393.31,"Píer TGL Norte",2023-03-10 15:35:01,2023-03-12 19:35:01,52,2.17,"Importação","Cabotagem","14688220000164 - ULTRACARGO LOGISTICA S.A.","Normal",185.6,0,10207,37300,0,"40605867000195"
"ARATU","22153",0,0,"3","2023","A.I.1 - Tarifa fixa por acesso aquaviário","A.I.1","Tarifa Fixa Por Acesso Aquaviário","I1 - MARÍTIMA","STAR SHIP AG.MARITIMA LTDA",1,3402.07,"Píer TPG",2023-03-17 07:40:01,2023-03-19 16:10:01,56.5,2.35,"Importação","Longo Curso","40605867000195 - STAR SHIP AG.MARITIMA LTDA","Normal",183.3,0,14702,48580,0,"40605867000195"
"ARATU","22153",0,0,"3","2023","A.I.2.1.5 - Tarifa Variável (TPB/DWT) - Petróleo, derivados ou outros combustíveis - LC","A.I.2.1.5","Tarifa Variável (TPB/DWT) - Petróleo, Derivados Ou Outros Combustíveis - LC","I1 - MARÍTIMA","STAR SHIP AG.MARITIMA LTDA",1,140882,"Píer TPG",2023-03-17 07:40:01,2023-03-19 16:10:01,56.5,2.35,"Importação","Longo Curso","40605867000195 - STAR SHIP AG.MARITIMA LTDA","Normal",183.3,0,14702,48580,0,"40605867000195"
"ARATU","22153",0,0,"3","2023","A.II.4.2.1 - Produtos Gasosos - Metro linear ocupada por embarcação p/ hora ou fração, pos 48h - LC","A.II.4.2.1","Produtos Gasosos - Metro Linear Ocupada Por Embarcação P/ Hora Ou Fração, Pos 48h - LC","I2 - ACOSTAGEM","STAR SHIP AG.MARITIMA LTDA",1,10196.73,"Píer TPG",2023-03-17 07:40:01,2023-03-19 16:10:01,56.5,2.35,"Importação","Longo Curso","40605867000195 - STAR SHIP AG.MARITIMA LTDA","Normal",183.3,0,14702,48580,0,"40605867000195"
"ARATU","22153",0,0,"3","2023","A.II.4.2.1.9 - Produtos Gasosos - Metro linear ocupada por embarcação p/ hora ou fração, pos 48h - LC - DOBRO","A.II.4.2.1.9","Produtos Gasosos - Metro Linear Ocupada Por Embarcação P/ Hora Ou Fração, Pos 48h - LC - Dobro","I2 - ACOSTAGEM","STAR SHIP AG.MARITIMA LTDA",9,1610.01,"Píer TPG",2023-03-17 07:40:01,2023-03-19 16:10:01,56.5,2.35,"Importação","Longo Curso","40605867000195 - STAR SHIP AG.MARITIMA LTDA","Normal",183.3,0,14702,48580,0,"40605867000195"
"ARATU","22153",0,0,"3","2023","A.III.1.2 - Tonelada - Granéis líquidos e gasosos","A.III.1.2","Tonelada - Granéis Líquidos E Gasosos","I3 - TERRESTRE","STAR SHIP AG.MARITIMA LTDA",36284.851,206823.65,"Píer TPG",2023-03-17 07:40:01,2023-03-19 16:10:01,56.5,2.35,"Importação","Longo Curso","42150391000170 - BRASKEM S.A.","Normal",183.3,0,14702,48580,0,"40605867000195"
"ARATU","22153",0,0,"3","2023","A.III.98 - Cobrança Agente Nocivo - Terrestre 35,00%","A.III.98","Cobrança Agente Nocivo - Terrestre 35,00%","I3 - TERRESTRE","STAR SHIP AG.MARITIMA LTDA",206823.65,72388.28,"Píer TPG",2023-03-17 07:40:01,2023-03-19 16:10:01,56.5,2.35,"Importação","Longo Curso","42150391000170 - BRASKEM S.A.","Normal",183.3,0,14702,48580,0,"40605867000195"
"ARATU","22157",0,0,"3","2023","A.I.1 - Tarifa fixa por acesso aquaviário","A.I.1","Tarifa Fixa Por Acesso Aquaviário","I1 - MARÍTIMA","CONE SUL AGÊNCIA DE NAVEGAÇÃO LTDA",1,3402.07,"Píer TPG",2023-03-20 13:35:00,2023-03-21 20:25:00,30.83,1.28,"Importação","Cabotagem","68014463000308 - CONE SUL AGÊNCIA DE NAVEGAÇÃO LTDA","Normal",183,0,13312,49999,0,"68014463000308"
"ARATU","22157",0,0,"3","2023","A.I.2.2.5 - Tarifa Variável (TPB/DWT) - Petróleo, derivados ou outros combustíveis - CAB","A.I.2.2.5","Tarifa Variável (TPB/DWT) - Petróleo, Derivados Ou Outros Combustíveis - CAB","I1 - MARÍTIMA","CONE SUL AGÊNCIA DE NAVEGAÇÃO LTDA",1,144997.1,"Píer TPG",2023-03-20 13:35:00,2023-03-21 20:25:00,30.83,1.28,"Importação","Cabotagem","68014463000308 - CONE SUL AGÊNCIA DE NAVEGAÇÃO LTDA","Normal",183,0,13312,49999,0,"68014463000308"
"ARATU","22157",0,0,"3","2023","A.II.4.1.2 - Produtos Gasosos - Metro linear ocupada por embarcação p/ hora ou fração, limite 48h - CAB/NI","A.II.4.1.2","Produtos Gasosos - Metro Linear Ocupada Por Embarcação P/ Hora Ou Fração, Limite 48h - CABNI","I2 - ACOSTAGEM","CONE SUL AGÊNCIA DE NAVEGAÇÃO LTDA",1,5545.59,"Píer TPG",2023-03-20 13:35:00,2023-03-21 20:25:00,30.83,1.28,"Importação","Cabotagem","68014463000308 - CONE SUL AGÊNCIA DE NAVEGAÇÃO LTDA","Normal",183,0,13312,49999,0,"68014463000308"
"ARATU","22157",0,0,"3","2023","A.II.4.1.2.9 - Produtos Gasosos - Metro linear ocupada por embarcação p/ hora ou fração, limite 48h - CAB/NI DOBRO","A.II.4.1.2.9","Produtos Gasosos - Metro Linear Ocupada Por Embarcação P/ Hora Ou Fração, Limite 48h - CABNI Dobro","I2 - ACOSTAGEM","CONE SUL AGÊNCIA DE NAVEGAÇÃO LTDA",6,1073.34,"Píer TPG",2023-03-20 13:35:00,2023-03-21 20:25:00,30.83,1.28,"Importação","Cabotagem","68014463000308 - CONE SUL AGÊNCIA DE NAVEGAÇÃO LTDA","Normal",183,0,13312,49999,0,"68014463000308"
"ARATU","22157",0,0,"3","2023","A.III.1.2 - Tonelada - Granéis líquidos e gasosos","A.III.1.2","Tonelada - Granéis Líquidos E Gasosos","I3 - TERRESTRE","CONE SUL AGÊNCIA DE NAVEGAÇÃO LTDA",27566.676,157130.05,"Píer TPG",2023-03-20 13:35:00,2023-03-21 20:25:00,30.83,1.28,"Importação","Cabotagem","42150391000170 - BRASKEM S.A.","Normal",183,0,13312,49999,0,"68014463000308"
"ARATU","22157",0,0,"3","2023","A.III.98 - Cobrança Agente Nocivo - Terrestre 35,00%","A.III.98","Cobrança Agente Nocivo - Terrestre 35,00%","I3 - TERRESTRE","CONE SUL AGÊNCIA DE NAVEGAÇÃO LTDA",157130.05,54995.52,"Píer TPG",2023-03-20 13:35:00,2023-03-21 20:25:00,30.83,1.28,"Importação","Cabotagem","42150391000170 - BRASKEM S.A.","Normal",183,0,13312,49999,0,"68014463000308"
"ARATU","22116",0,0,"3","2023","I.1.1.3 - GRANEL LÍQUIDO/GASOSO (L.C.)","I.1.1.3","Granel Líquido/Gasoso (L.C.)","I1 - MARÍTIMA","BAHIA TANKERS AGENCIA MARITIMA LTDA",56776.472,226538.12,"Píer TPG",2023-02-11 01:10:00,2023-02-13 20:40:00,67.5,2.81,"Importação","Longo Curso","42150391000170 - BRASKEM S.A.","Normal",228.19,0,22056,74577,0,"07285820000116"
"ARATU","22116",0,0,"3","2023","I.2.2.6 - EMB.ATRAC PÍER  PRODUTOS GASOSOS - TPG","I.2.2.6","Embarc. Atrac. Píer  Produtos Gasosos - TPG","I2 - ACOSTAGEM","BAHIA TANKERS AGENCIA MARITIMA LTDA",1,7293.68,"Píer TPG",2023-02-11 01:10:00,2023-02-13 20:40:00,67.5,2.81,"Importação","Longo Curso","07285820000116 - BAHIA TANKERS AGENCIA MARITIMA LTDA","Normal",228.19,0,22056,74577,0,"07285820000116"
"ARATU","22116",0,0,"3","2023","I.2.2.6.1 - EMB.ATRAC PÍER  PRODUTOS GASOSOS - TPG. (DOBRO)","I.2.2.6.1","Embarc. Atrac. Píer  Produtos Gasosos - TPG. (Dobro)","I2 - ACOSTAGEM","BAHIA TANKERS AGENCIA MARITIMA LTDA",7,750.82,"Píer TPG",2023-02-11 01:10:00,2023-02-13 20:40:00,67.5,2.81,"Importação","Longo Curso","07285820000116 - BAHIA TANKERS AGENCIA MARITIMA LTDA","Normal",228.19,0,22056,74577,0,"07285820000116"
"ARATU","22116",0,0,"3","2023","I.3.1.5 - GRANEL LÍQUIDO - TGL E TPG PORTO ARATU (L.C.)","I.3.1.5","Granel Líquido - TGL E TPG Porto Aratu (L.C.)","I3 - TERRESTRE","BAHIA TANKERS AGENCIA MARITIMA LTDA",56776.472,248680.95,"Píer TPG",2023-02-11 01:10:01,2023-02-13 20:40:01,67.5,2.81,"Importação","Longo Curso","42150391000170 - BRASKEM S.A.","Normal",228.19,0,22056,74577,0,"07285820000116"
"ARATU","22112",0,0,"3","2023","I.1.1.3.1 - GRANEL LÍQUIDO/GASOSO (CAB.)","I.1.1.3.1","Granel Líquido/Gasoso (CAB.)","I1 - MARÍTIMA","BAHIASHIP AGENCIA MARITIMA LTDA",3000.642,11972.56,"Píer TPG",2023-02-13 22:40:01,2023-02-15 05:50:01,31.17,1.3,"Exportação","Cabotagem","42150391003439 - BRASKEM S/A..","Normal",123.98,0,2082,8688.64,0,"40510539000105"
"ARATU","22112",0,0,"3","2023","I.2.2.6 - EMB.ATRAC PÍER  PRODUTOS GASOSOS - TPG","I.2.2.6","Embarc. Atrac. Píer  Produtos Gasosos - TPG","I2 - ACOSTAGEM","BAHIASHIP AGENCIA MARITIMA LTDA",1,3432.32,"Píer TPG",2023-02-13 22:40:01,2023-02-15 05:50:01,31.17,1.3,"Exportação","Cabotagem","40510539000105 - BAHIASHIP AGENCIA MARITIMA LTDA","Normal",123.98,0,2082,8688.64,0,"40510539000105"
"ARATU","22112",0,0,"3","2023","I.2.2.6.1 - EMB.ATRAC PÍER  PRODUTOS GASOSOS - TPG. (DOBRO)","I.2.2.6.1","Embarc. Atrac. Píer  Produtos Gasosos - TPG. (Dobro)","I2 - ACOSTAGEM","BAHIASHIP AGENCIA MARITIMA LTDA",6,643.56,"Píer TPG",2023-02-13 22:40:01,2023-02-15 05:50:01,31.17,1.3,"Exportação","Cabotagem","40510539000105 - BAHIASHIP AGENCIA MARITIMA LTDA","Normal",123.98,0,2082,8688.64,0,"40510539000105"
"ARATU","22112",0,0,"3","2023","I.3.1.5.3 - GRANEL GASOSO - TGL E TPG PORTO ARATU (CAB.)","I.3.1.5.3","Granel Gasoso - TGL E TPG Porto Aratu (CAB.)","I3 - TERRESTRE","BAHIASHIP AGENCIA MARITIMA LTDA",3000.642,13142.81,"Píer TPG",2023-02-13 22:40:01,2023-02-15 05:50:01,31.17,1.3,"Exportação","Cabotagem","42150391003439 - BRASKEM S/A..","Normal",123.98,0,2082,8688.64,0,"40510539000105"
"ARATU","22118",0,0,"3","2023","I.1.1.3.1 - GRANEL LÍQUIDO/GASOSO (CAB.)","I.1.1.3.1","Granel Líquido/Gasoso (CAB.)","I1 - MARÍTIMA","ORION OPERACOES PORTUARIAS LTDA",172.11,686.72,"Píer TGL Norte",2023-02-15 19:30:00,2023-02-17 18:05:00,46.58,1.94,"Exportação","Cabotagem","42150391000170 - BRASKEM S.A.","Normal",119.98,0,4018,13021,0,"75185389001249"
"ARATU","22118",0,0,"3","2023","I.1.1.3.1 - GRANEL LÍQUIDO/GASOSO (CAB.)","I.1.1.3.1","Granel Líquido/Gasoso (CAB.)","I1 - MARÍTIMA","ORION OPERACOES PORTUARIAS LTDA",499.923,1994.69,"Píer TGL Norte",2023-02-15 19:30:00,2023-02-17 18:05:00,46.58,1.94,"Exportação","Cabotagem","42150391000170 - BRASKEM S.A.","Normal",119.98,0,4018,13021,0,"75185389001249"
"ARATU","22118",0,0,"3","2023","I.1.1.3.1 - GRANEL LÍQUIDO/GASOSO (CAB.)","I.1.1.3.1","Granel Líquido/Gasoso (CAB.)","I1 - MARÍTIMA","ORION OPERACOES PORTUARIAS LTDA",899.449,3588.8,"Píer TGL Norte",2023-02-15 19:30:00,2023-02-17 18:05:00,46.58,1.94,"Exportação","Cabotagem","42150391000170 - BRASKEM S.A.","Normal",119.98,0,4018,13021,0,"75185389001249"
"ARATU","22118",0,0,"3","2023","I.1.1.3.1 - GRANEL LÍQUIDO/GASOSO (CAB.)","I.1.1.3.1","Granel Líquido/Gasoso (CAB.)","I1 - MARÍTIMA","ORION OPERACOES PORTUARIAS LTDA",2299.242,9173.98,"Píer TGL Norte",2023-02-15 19:30:00,2023-02-17 18:05:00,46.58,1.94,"Exportação","Cabotagem","42150391000170 - BRASKEM S.A.","Normal",119.98,0,4018,13021,0,"75185389001249"
"ARATU","22118",0,0,"3","2023","I.1.1.3.1 - GRANEL LÍQUIDO/GASOSO (CAB.)","I.1.1.3.1","Granel Líquido/Gasoso (CAB.)","I1 - MARÍTIMA","ORION OPERACOES PORTUARIAS LTDA",2491.665,9941.74,"Píer TGL Norte",2023-02-15 19:30:00,2023-02-17 18:05:00,46.58,1.94,"Exportação","Cabotagem","42150391000170 - BRASKEM S.A.","Normal",119.98,0,4018,13021,0,"75185389001249"
"ARATU","22118",0,0,"3","2023","I.2.2.5 - EMB.ATRAC. PIER GR.LÍQUIDOS - TGL NORTE","I.2.2.5","Embarc. Atrac.. Pier Granel Líquido - TGL Norte","I2 - ACOSTAGEM","ORION OPERACOES PORTUARIAS LTDA",1,3734.62,"Píer TGL Norte",2023-02-15 19:30:00,2023-02-17 18:05:00,46.58,1.94,"Exportação","Cabotagem","75185389001249 - ORION OPERACOES PORTUARIAS LTDA","Normal",119.98,0,4018,13021,0,"75185389001249"
"ARATU","22118",0,0,"3","2023","I.2.2.5.1 - EMB.ATRAC. PIER GR.LÍQUIDOS - TGL NORTE (DOBRO)","I.2.2.5.1","Embarc. Atrac.. Pier Granel Líquido - TGL Norte (Dobro)","I2 - ACOSTAGEM","ORION OPERACOES PORTUARIAS LTDA",15,1191.9,"Píer TGL Norte",2023-02-15 19:30:00,2023-02-17 18:05:00,46.58,1.94,"Exportação","Cabotagem","75185389001249 - ORION OPERACOES PORTUARIAS LTDA","Normal",119.98,0,4018,13021,0,"75185389001249"
"ARATU","22118",0,0,"3","2023","I.3.1.5.10-vopak - CONTRATO VOPAK 016/1999 (CAB.)","I.3.1.5.10","Contrato Vopak 016/1999 (CAB.)","I3 - TERRESTRE","ORION OPERACOES PORTUARIAS LTDA",499.923,5244.19,"Píer TGL Norte",2023-02-15 19:30:00,2023-02-17 18:05:00,46.58,1.94,"Exportação","Cabotagem","44167450000734 - VOPAK BRASIL S/A","Normal",119.98,0,4018,13021,0,"75185389001249"
"ARATU","22118",0,0,"3","2023","I.3.1.5.13-vopak2 - CONTRATO VOPAK 044/2002 (CAB.)","I.3.1.5.132","Contrato Vopak 044/2002 (CAB.)","I3 - TERRESTRE","ORION OPERACOES PORTUARIAS LTDA",172.11,1431.96,"Píer TGL Norte",2023-02-15 19:30:00,2023-02-17 18:05:00,46.58,1.94,"Exportação","Cabotagem","44167450000734 - VOPAK BRASIL S/A","Normal",119.98,0,4018,13021,0,"75185389001249"
"ARATU","22118",0,0,"3","2023","I.3.1.5.7-ultracargo - CONTRATO ULTRACARGO 044/2001 (CAB.)","I.3.1.5.7","Contrato Ultracargo 044/2001 (CAB.)","I3 - TERRESTRE","ORION OPERACOES PORTUARIAS LTDA",2491.665,22973.15,"Píer TGL Norte",2023-02-15 19:30:00,2023-02-17 18:05:00,46.58,1.94,"Exportação","Cabotagem","14688220000164 - ULTRACARGO LOGISTICA S.A.","Normal",119.98,0,4018,13021,0,"75185389001249"
"ARATU","22118",0,0,"3","2023","I.3.1.7 - CONTRATO ULTRACARGO 024/2002 (CAB.)","I.3.1.7","Contrato Ultracargo 024/2002 (CAB.)","I3 - TERRESTRE","ORION OPERACOES PORTUARIAS LTDA",899.449,3606.79,"Píer TGL Norte",2023-02-15 19:30:00,2023-02-17 18:05:00,46.58,1.94,"Exportação","Cabotagem","14688220000164 - ULTRACARGO LOGISTICA S.A.","Normal",119.98,0,4018,13021,0,"75185389001249"
"ARATU","22118",0,0,"3","2023","I.3.1.7 - CONTRATO ULTRACARGO 024/2002 (CAB.)","I.3.1.7","Contrato Ultracargo 024/2002 (CAB.)","I3 - TERRESTRE","ORION OPERACOES PORTUARIAS LTDA",2299.242,9219.96,"Píer TGL Norte",2023-02-15 19:30:00,2023-02-17 18:05:00,46.58,1.94,"Exportação","Cabotagem","14688220000164 - ULTRACARGO LOGISTICA S.A.","Normal",119.98,0,4018,13021,0,"75185389001249"
"ARATU","22104",0,0,"3","2023","I.1.1.3.1 - GRANEL LÍQUIDO/GASOSO (CAB.)","I.1.1.3.1","Granel Líquido/Gasoso (CAB.)","I1 - MARÍTIMA","CONE SUL AGÊNCIA DE NAVEGAÇÃO LTDA",14991.273,59815.18,"Píer TPG",2023-02-16 09:25:00,2023-02-17 09:50:00,24.42,1.02,"Importação","Cabotagem","42150391000170 - BRASKEM S.A.","Normal",183,0,20000,49996,0,"68014463000308"
"ARATU","22104",0,0,"3","2023","I.2.2.6 - EMB.ATRAC PÍER  PRODUTOS GASOSOS - TPG","I.2.2.6","Embarc. Atrac. Píer  Produtos Gasosos - TPG","I2 - ACOSTAGEM","CONE SUL AGÊNCIA DE NAVEGAÇÃO LTDA",1,2681.5,"Píer TPG",2023-02-16 09:25:00,2023-02-17 09:50:00,24.42,1.02,"Importação","Cabotagem","68014463000308 - CONE SUL AGÊNCIA DE NAVEGAÇÃO LTDA","Normal",183,0,20000,49996,0,"68014463000308"
"ARATU","22104",0,0,"3","2023","I.2.2.6.1 - EMB.ATRAC PÍER  PRODUTOS GASOSOS - TPG. (DOBRO)","I.2.2.6.1","Embarc. Atrac. Píer  Produtos Gasosos - TPG. (Dobro)","I2 - ACOSTAGEM","CONE SUL AGÊNCIA DE NAVEGAÇÃO LTDA",7,750.82,"Píer TPG",2023-02-16 09:25:00,2023-02-17 09:50:00,24.42,1.02,"Importação","Cabotagem","68014463000308 - CONE SUL AGÊNCIA DE NAVEGAÇÃO LTDA","Normal",183,0,20000,49996,0,"68014463000308"
"ARATU","22104",0,0,"3","2023","I.3.1.5.1 - GRANEL LÍQUIDO - TGL E TPG PORTO ARATU (CAB.)","I.3.1.5.1","Granel Líquido - TGL E TPG Porto Aratu (CAB.)","I3 - TERRESTRE","CONE SUL AGÊNCIA DE NAVEGAÇÃO LTDA",14991.273,65661.78,"Píer TPG",2023-02-16 09:25:00,2023-02-17 09:50:00,24.42,1.02,"Importação","Cabotagem","42150391000170 - BRASKEM S.A.","Normal",183,0,20000,49996,0,"68014463000308"
"ARATU","22125",0,0,"3","2023","I.1.1.3 - GRANEL LÍQUIDO/GASOSO (L.C.)","I.1.1.3","Granel Líquido/Gasoso (L.C.)","I1 - MARÍTIMA","BAHIASHIP AGENCIA MARITIMA LTDA",15055.207,60070.28,"Píer TPG",2023-02-17 11:25:01,2023-02-18 15:15:01,27.83,1.16,"Exportação","Longo Curso","27515154001810 - PROQUIGEL QUIMICA S/A","Normal",154.06,0,5172,26168,0,"40510539000105"
"ARATU","22125",0,0,"3","2023","I.2.2.6 - EMB.ATRAC PÍER  PRODUTOS GASOSOS - TPG","I.2.2.6","Embarc. Atrac. Píer  Produtos Gasosos - TPG","I2 - ACOSTAGEM","BAHIASHIP AGENCIA MARITIMA LTDA",1,3003.28,"Píer TPG",2023-02-17 11:25:01,2023-02-18 15:15:01,27.83,1.16,"Exportação","Longo Curso","40510539000105 - BAHIASHIP AGENCIA MARITIMA LTDA","Normal",154.06,0,5172,26168,0,"40510539000105"
"ARATU","22125",0,0,"3","2023","I.2.2.6.1 - EMB.ATRAC PÍER  PRODUTOS GASOSOS - TPG. (DOBRO)","I.2.2.6.1","Embarc. Atrac. Píer  Produtos Gasosos - TPG. (Dobro)","I2 - ACOSTAGEM","BAHIASHIP AGENCIA MARITIMA LTDA",3,321.78,"Píer TPG",2023-02-17 11:25:01,2023-02-18 15:15:01,27.83,1.16,"Exportação","Longo Curso","40510539000105 - BAHIASHIP AGENCIA MARITIMA LTDA","Normal",154.06,0,5172,26168,0,"40510539000105"
"ARATU","22125",0,0,"3","2023","I.3.1.5 - GRANEL LÍQUIDO - TGL E TPG PORTO ARATU (L.C.)","I.3.1.5","Granel Líquido - TGL E TPG Porto Aratu (L.C.)","I3 - TERRESTRE","BAHIASHIP AGENCIA MARITIMA LTDA",15055.207,65941.81,"Píer TPG",2023-02-17 11:25:01,2023-02-18 15:15:01,27.83,1.16,"Exportação","Longo Curso","27515154001810 - PROQUIGEL QUIMICA S/A","Normal",154.06,0,5172,26168,0,"40510539000105"
"ARATU","22126",0,0,"3","2023","I.1.1.3 - GRANEL LÍQUIDO/GASOSO (L.C.)","I.1.1.3","Granel Líquido/Gasoso (L.C.)","I1 - MARÍTIMA","BAHIA TANKERS AGENCIA MARITIMA LTDA",59442.982,237177.5,"Píer TPG",2023-02-20 00:45:02,2023-02-22 20:15:02,67.5,2.81,"Importação","Longo Curso","42150391000170 - BRASKEM S.A.","Normal",227.73,0,21587,75343,0,"07285820000116"
"ARATU","22126",0,0,"3","2023","I.2.2.6 - EMB.ATRAC PÍER  PRODUTOS GASOSOS - TPG","I.2.2.6","Embarc. Atrac. Píer  Produtos Gasosos - TPG","I2 - ACOSTAGEM","BAHIA TANKERS AGENCIA MARITIMA LTDA",1,7293.68,"Píer TPG",2023-02-20 00:45:02,2023-02-22 20:15:02,67.5,2.81,"Importação","Longo Curso","07285820000116 - BAHIA TANKERS AGENCIA MARITIMA LTDA","Normal",227.73,0,21587,75343,0,"07285820000116"
"ARATU","22126",0,0,"3","2023","I.2.2.6.1 - EMB.ATRAC PÍER  PRODUTOS GASOSOS - TPG. (DOBRO)","I.2.2.6.1","Embarc. Atrac. Píer  Produtos Gasosos - TPG. (Dobro)","I2 - ACOSTAGEM","BAHIA TANKERS AGENCIA MARITIMA LTDA",6,643.56,"Píer TPG",2023-02-20 00:45:02,2023-02-22 20:15:02,67.5,2.81,"Importação","Longo Curso","07285820000116 - BAHIA TANKERS AGENCIA MARITIMA LTDA","Normal",227.73,0,21587,75343,0,"07285820000116"
"ARATU","22126",0,0,"3","2023","I.3.1.5 - GRANEL LÍQUIDO - TGL E TPG PORTO ARATU (L.C.)","I.3.1.5","Granel Líquido - TGL E TPG Porto Aratu (L.C.)","I3 - TERRESTRE","BAHIA TANKERS AGENCIA MARITIMA LTDA",59442.982,260360.26,"Píer TPG",2023-02-20 00:45:03,2023-02-22 20:15:03,67.5,2.81,"Importação","Longo Curso","42150391000170 - BRASKEM S.A.","Normal",227.73,0,21587,75343,0,"07285820000116"
"ARATU","22131",0,0,"3","2023","I.1.1.3.1 - GRANEL LÍQUIDO/GASOSO (CAB.)","I.1.1.3.1","Granel Líquido/Gasoso (CAB.)","I1 - MARÍTIMA","BAHIASHIP AGENCIA MARITIMA LTDA",1996.33,7965.36,"Píer TGL Norte",2023-02-20 22:15:00,2023-02-22 06:15:00,32,1.33,"Importação","Cabotagem","42150391001738 - BRASKEM S/A.","Normal",138.1,0,4931,16882,0,"40510539000105"
"ARATU","22131",0,0,"3","2023","I.1.1.3.1 - GRANEL LÍQUIDO/GASOSO (CAB.)","I.1.1.3.1","Granel Líquido/Gasoso (CAB.)","I1 - MARÍTIMA","BAHIASHIP AGENCIA MARITIMA LTDA",4993.255,19923.09,"Píer TGL Norte",2023-02-20 22:15:00,2023-02-22 06:15:00,32,1.33,"Importação","Cabotagem","42150391001819 - BRASKEM S.A","Normal",138.1,0,4931,16882,0,"40510539000105"
"ARATU","22131",0,0,"3","2023","I.2.2.5 - EMB.ATRAC. PIER GR.LÍQUIDOS - TGL NORTE","I.2.2.5","Embarc. Atrac.. Pier Granel Líquido - TGL Norte","I2 - ACOSTAGEM","BAHIASHIP AGENCIA MARITIMA LTDA",1,2542.72,"Píer TGL Norte",2023-02-20 22:15:00,2023-02-22 06:15:00,32,1.33,"Importação","Cabotagem","40510539000105 - BAHIASHIP AGENCIA MARITIMA LTDA","Normal",138.1,0,4931,16882,0,"40510539000105"
"ARATU","22131",0,0,"3","2023","I.2.2.5.1 - EMB.ATRAC. PIER GR.LÍQUIDOS - TGL NORTE (DOBRO)","I.2.2.5.1","Embarc. Atrac.. Pier Granel Líquido - TGL Norte (Dobro)","I2 - ACOSTAGEM","BAHIASHIP AGENCIA MARITIMA LTDA",4,317.84,"Píer TGL Norte",2023-02-20 22:15:00,2023-02-22 06:15:00,32,1.33,"Importação","Cabotagem","40510539000105 - BAHIASHIP AGENCIA MARITIMA LTDA","Normal",138.1,0,4931,16882,0,"40510539000105"
"ARATU","22131",0,0,"3","2023","I.3.1.7 - CONTRATO ULTRACARGO 024/2002 (CAB.)","I.3.1.7","Contrato Ultracargo 024/2002 (CAB.)","I3 - TERRESTRE","BAHIASHIP AGENCIA MARITIMA LTDA",1996.33,8005.28,"Píer TGL Norte",2023-02-20 22:15:00,2023-02-22 06:15:00,32,1.33,"Importação","Cabotagem","14688220000164 - ULTRACARGO LOGISTICA S.A.","Normal",138.1,0,4931,16882,0,"40510539000105"
"ARATU","22131",0,0,"3","2023","I.3.1.7 - CONTRATO ULTRACARGO 024/2002 (CAB.)","I.3.1.7","Contrato Ultracargo 024/2002 (CAB.)","I3 - TERRESTRE","BAHIASHIP AGENCIA MARITIMA LTDA",4993.255,20022.95,"Píer TGL Norte",2023-02-20 22:15:00,2023-02-22 06:15:00,32,1.33,"Importação","Cabotagem","14688220000164 - ULTRACARGO LOGISTICA S.A.","Normal",138.1,0,4931,16882,0,"40510539000105"
"ARATU","22114",0,0,"3","2023","I.1.1.2 - GRANEL SÓLIDO (L.C.)","I.1.1.2","Granel Sólido (L.C.)","I1 - MARÍTIMA","CIBRAFERTIL COMPANHIA BRASILEIRA DE FERTILIZANTES",1500,5985,"Píer TGS I Sul",2023-02-22 17:15:00,2023-02-27 08:00:00,110.75,4.61,"Importação","Longo Curso","08068476000176 - FERTIMAXI COMERCIO E SERVIÇOS DE FERTILIZANTES EIRELI","Normal",180,0,11082,33755,0,"00117842000551"
"ARATU","22114",0,0,"3","2023","I.1.1.2 - GRANEL SÓLIDO (L.C.)","I.1.1.2","Granel Sólido (L.C.)","I1 - MARÍTIMA","CIBRAFERTIL COMPANHIA BRASILEIRA DE FERTILIZANTES",4000,15960,"Píer TGS I Sul",2023-02-22 17:15:00,2023-02-27 08:00:00,110.75,4.61,"Importação","Longo Curso","02119258000218 - FERTIPAR-FERTIL.DO NORDESTE LTDA","Normal",180,0,11082,33755,0,"00117842000551"
"ARATU","22114",0,0,"3","2023","I.1.1.2 - GRANEL SÓLIDO (L.C.)","I.1.1.2","Granel Sólido (L.C.)","I1 - MARÍTIMA","CIBRAFERTIL COMPANHIA BRASILEIRA DE FERTILIZANTES",4400,17556,"Píer TGS I Sul",2023-02-22 17:15:00,2023-02-27 08:00:00,110.75,4.61,"Importação","Longo Curso","00117842000551 - CIBRAFERTIL COMPANHIA BRASILEIRA DE FERTILIZANTES","Normal",180,0,11082,33755,0,"00117842000551"
